"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID7175859","GID7175859","Bed2IR",78,115,4.325832466,85
"GID7175863","GID7175863","Bed2IR",70.3333333,106.666667,4.130147829,90
"GID7175875","GID7175875","Bed2IR",68,107,3.957528889,80
"GID7175876","GID7175876","Bed2IR",69,106,4.191160252,90
"GID7175877","GID7175877","Bed2IR",69.3333333,106.333333,4.366755282,105
"GID7175891","GID7175891","Bed2IR",77.6666667,112,4.435951312,90
"GID7175892","GID7175892","Bed2IR",76.3333333,111,4.254404039,82
"GID7175894","GID7175894","Bed2IR",81,112,4.200832736,95
"GID7175897","GID7175897","Bed2IR",80.3333333,113.666667,4.300535099,95
"GID7175901","GID7175901","Bed2IR",74.3333333,111.333333,4.633124462,90
"GID7175911","GID7175911","Bed2IR",74.3333333,110.333333,4.015564826,92
"GID7175914","GID7175914","Bed2IR",81.3333333,115,4.138332522,95
"GID7175920","GID7175920","Bed2IR",79,114,4.406189886,100
"GID7175924","GID7175924","Bed2IR",80,113.333333,4.613779279,95
"GID7175926","GID7175926","Bed2IR",80,114.333333,4.575088642,95
"GID7175927","GID7175927","Bed2IR",81.3333333,115.666667,4.159910339,94
"GID7175931","GID7175931","Bed2IR",81.6666667,114.666667,3.659910399,95
"GID7175951","GID7175951","Bed2IR",78.6666667,116.666667,4.56793774,95
"GID7175970","GID7175970","Bed2IR",77,114,4.747253436,100
"GID7175976","GID7175976","Bed2IR",75.6666667,112.666667,3.897551133,100
"GID7175977","GID7175977","Bed2IR",74.6666667,111.666667,4.75394983,95
"GID7175978","GID7175978","Bed2IR",70,105.666667,4.372997526,93
"GID7175990","GID7175990","Bed2IR",74.3333333,108.666667,4.274783223,90
"GID7175993","GID7175993","Bed2IR",72.3333333,109.333333,3.937729586,100
"GID7175994","GID7175994","Bed2IR",77.3333333,114.666667,4.302313283,103
"GID7175997","GID7175997","Bed2IR",70,108.333333,4.20261098,100
"GID7176000","GID7176000","Bed2IR",79.3333333,116,4.481628676,100
"GID7176002","GID7176002","Bed2IR",78,115.333333,4.163176373,102
"GID7176003","GID7176003","Bed2IR",77,112,4.02999207,105
"GID7176008","GID7176008","Bed2IR",76.3333333,112.666667,4.154991766,95
"GID7176009","GID7176009","Bed2IR",76.6666667,112.333333,4.158712463,105
"GID7176013","GID7176013","Bed2IR",70.3333333,105.333333,4.343235856,95
"GID7176014","GID7176014","Bed2IR",71,107.666667,3.899783553,105
"GID7176015","GID7176015","Bed2IR",78,114.333333,3.726420583,90
"GID7176016","GID7176016","Bed2IR",77.3333333,113,4.357372946,95
"GID7176018","GID7176018","Bed2IR",74,108.333333,4.58505131,96
"GID7176027","GID7176027","Bed2IR",79,117,4.507670673,90
"GID7176029","GID7176029","Bed2IR",78.6666667,116,4.521807703,100
"GID7176031","GID7176031","Bed2IR",77.3333333,115.666667,4.622254066,95
"GID7176033","GID7176033","Bed2IR",76.3333333,114,4.40871243,88
"GID7176036","GID7176036","Bed2IR",79.6666667,116.333333,4.316700063,94
"GID7176039","GID7176039","Bed2IR",77,114,4.34571704,100
"GID7176043","GID7176043","Bed2IR",83.3333333,122,4.151520797,90
"GID7176044","GID7176044","Bed2IR",78.6666667,115.333333,4.336044827,95
"GID7176047","GID7176047","Bed2IR",69.6666667,106,4.42161022,95
"GID7176049","GID7176049","Bed2IR",74,108.333333,4.301818947,100
"GID7176052","GID7176052","Bed2IR",82.3333333,120.333333,4.16714637,95
"GID7176053","GID7176053","Bed2IR",83.3333333,120.666667,4.2668484,90
"GID7176054","GID7176054","Bed2IR",72,108,4.411194097,96
"GID7176056","GID7176056","Bed2IR",82.6666667,119.333333,4.21402146,95
"GID7176058","GID7176058","Bed2IR",77,114,4.51461649,95
"GID7176059","GID7176059","Bed2IR",78,116,4.20434852,91
"GID7176063","GID7176063","Bed2IR",77.3333333,115.666667,3.847949913,95
"GID7176067","GID7176067","Bed2IR",72.6666667,109.333333,3.840509307,95
"GID7176068","GID7176068","Bed2IR",76.6666667,114,4.085301337,96
"GID7176070","GID7176070","Bed2IR",75.6666667,112.333333,3.911194033,90
"GID7176080","GID7176080","Bed2IR",73.6666667,108.333333,3.79809876,88
"GID7176087","GID7176087","Bed2IR",66.6666667,104,4.215509457,95
"GID7176093","GID7176093","Bed2IR",79,115.666667,2.688724153,90
"GID7176094","GID7176094","Bed2IR",76.6666667,114.333333,4.13731046,90
"GID7176097","GID7176097","Bed2IR",70.3333333,107.333333,4.165583436,85
"GID7176104","GID7176104","Bed2IR",77,114.666667,4.065137133,95
"GID7176109","GID7176109","Bed2IR",68.3333333,106,3.95427386,97
"GID7176114","GID7176114","Bed2IR",71.3333333,108.666667,4.117220586,95
"GID7176119","GID7176119","Bed2IR",69,106.333333,3.900702646,93
"GID7176152","GID7176152","Bed2IR",70,106,2.798024343,90
"GID7176157","GID7176157","Bed2IR",79,115.333333,4.01603004,90
"GID7176170","GID7176170","Bed2IR",76.3333333,112.666667,4.135821736,95
"GID7176175","GID7176175","Bed2IR",77,114.333333,3.836714766,90
"GID7176179","GID7176179","Bed2IR",80,116,3.336714796,95
"GID7176183","GID7176183","Bed2IR",77.6666667,115.666667,3.583738856,90
"GID7176271","GID7176271","Bed2IR",79.3333333,115.333333,3.89400622,100
"GID7176275","GID7176275","Bed2IR",79,114.333333,3.855315916,90
"GID7176276","GID7176276","Bed2IR",82,117,3.821833946,105
"GID7176278","GID7176278","Bed2IR",76.3333333,111,3.783887643,103
"GID7176279","GID7176279","Bed2IR",78,114,3.44609034,100
"GID7176280","GID7176280","Bed2IR",80,116,3.867965036,95
"GID7176284","GID7176284","Bed2IR",78.3333333,114.666667,3.9334414,90
"GID7176288","GID7176288","Bed2IR",78.3333333,114,3.84266743,90
"GID7176289","GID7176289","Bed2IR",80,116,3.888054126,95
"GID7176291","GID7176291","Bed2IR",76.3333333,115.333333,3.96097149,100
"GID7176293","GID7176293","Bed2IR",73.6666667,110.333333,4.34415552,100
"GID7176301","GID7176301","Bed2IR",84.6666667,119,3.88879855,89
"GID7176304","GID7176304","Bed2IR",75,108,3.421300793,90
"GID7176306","GID7176306","Bed2IR",75.3333333,113,3.96743077,96
"GID7176320","GID7176320","Bed2IR",65,104.333333,3.358800133,95
"GID7176323","GID7176323","Bed2IR",71.6666667,109.666667,3.672044163,90
"GID7176335","GID7176335","Bed2IR",70,106.666667,3.819365526,90
"GID7176353","GID7176353","Bed2IR",70.6666667,109.666667,3.95924689,95
"GID7176356","GID7176356","Bed2IR",77,112.666667,4.376657253,94
"GID7176357","GID7176357","Bed2IR",75.6666667,111.666667,3.48007995,95
"GID7176359","GID7176359","Bed2IR",76.6666667,111.333333,4.211478646,100
"GID7176362","GID7176362","Bed2IR",74.6666667,110,4.10880001,95
"GID7176370","GID7176370","Bed2IR",76.6666667,111.666667,3.55894904,95
"GID7176374","GID7176374","Bed2IR",74.6666667,106.333333,4.19362207,97
"GID7176379","GID7176379","Bed2IR",68.6666667,105.333333,3.416835766,90
"GID7176397","GID7176397","Bed2IR",84,114.666667,4.17204413,95
"GID7176407","GID7176407","Bed2IR",80.3333333,117.666667,4.316389826,90
"GID7176412","GID7176412","Bed2IR",84.6666667,119.666667,3.85731228,93
"GID7176414","GID7176414","Bed2IR",78.3333333,115,4.140794643,90
"GID7176416","GID7176416","Bed2IR",84,120,3.815645673,90
"GID7176449","GID7176449","Bed2IR",69,103,3.422044793,95
"GID7176455","GID7176455","Bed2IR",78,114.666667,3.852104156,100
"GID7176456","GID7176456","Bed2IR",78.6666667,113.333333,3.95031852,90
"GID7176513","GID7176513","Bed2IR",73.3333333,109.666667,3.561100209,95
"GID7176522","GID7176522","Bed2IR",72.3333333,106.333333,3.631784906,95
"GID7176542","GID7176542","Bed2IR",79.3333333,116.333333,3.939076602,100
"GID7176554","GID7176554","Bed2IR",78.6666667,114,4.143771216,99
"GID7176556","GID7176556","Bed2IR",78.3333333,114.666667,4.050683422,89
"GID7176563","GID7176563","Bed2IR",84,118,3.869135786,95
"GID7176565","GID7176565","Bed2IR",80.3333333,117.666667,4.055892149,90
"GID7176569","GID7176569","Bed2IR",79,116,4.171219512,94
"GID7176578","GID7176578","Bed2IR",71.6666667,105,3.322260966,95
"GID7176606","GID7176606","Bed2IR",79,114.333333,3.866904056,90
"GID7176609","GID7176609","Bed2IR",78.6666667,114,4.278362419,97
"GID7176610","GID7176610","Bed2IR",79.6666667,113.666667,3.863928116,90
"GID7176611","GID7176611","Bed2IR",81,115.666667,3.962142479,95
"GID7176616","GID7176616","Bed2IR",82,118,3.904850509,95
"GID7176617","GID7176617","Bed2IR",81,117.333333,3.848303206,94
"GID7176618","GID7176618","Bed2IR",82,118,3.936844569,95
"GID7176626","GID7176626","Bed2IR",82.3333333,117.333333,3.837886629,95
"GID7176633","GID7176633","Bed2IR",74,111.333333,3.751576992,95
"GID7176635","GID7176635","Bed2IR",79,114.666667,3.956934022,95
"GID7176637","GID7176637","Bed2IR",77.3333333,114.333333,3.839374719,99
"GID7176643","GID7176643","Bed2IR",80.3333333,117.333333,3.843839112,95
"GID7176644","GID7176644","Bed2IR",77.6666667,114.666667,4.077470142,100
"GID7176645","GID7176645","Bed2IR",80,115,4.159315172,100
"GID7176648","GID7176648","Bed2IR",78.3333333,115,4.020922202,95
"GID7176663","GID7176663","Bed2IR",82.3333333,118,3.584490979,96
"GID7176668","GID7176668","Bed2IR",79.3333333,115,3.937168956,80
"GID7176669","GID7176669","Bed2IR",71.6666667,106.333333,3.850115319,90
"GID7176676","GID7176676","Bed2IR",72,108,3.923032016,90
"GID7176680","GID7176680","Bed2IR",71.3333333,106.333333,3.899966712,90
"GID7176691","GID7176691","Bed2IR",75.3333333,111.666667,4.255621409,92
"GID7176693","GID7176693","Bed2IR",73,106.666667,3.955026439,90
"GID7176695","GID7176695","Bed2IR",78.6666667,113.666667,4.083002469,95
"GID7176731","GID7176731","Bed2IR",78,113.333333,4.202794196,95
"GID7176732","GID7176732","Bed2IR",78.3333333,114.333333,4.010829892,90
"GID7176743","GID7176743","Bed2IR",76,112,3.993716922,102
"GID7176751","GID7176751","Bed2IR",79,114.333333,3.954282316,100
"GID7176774","GID7176774","Bed2IR",80.6666667,117.666667,4.107556376,95
"GID7176779","GID7176779","Bed2IR",77.3333333,112.333333,4.151455162,89
"GID7176780","GID7176780","Bed2IR",78,113.333333,4.077050526,95
"GID7176781","GID7176781","Bed2IR",76,110.666667,4.290592222,90
"GID7176796","GID7176796","Bed2IR",69.6666667,104.333333,3.692377949,90
"GID7176817","GID7176817","Bed2IR",78.6666667,112,3.676753312,85
"GID7176838","GID7176838","Bed2IR",78,112,4.001158009,90
"GID7176839","GID7176839","Bed2IR",77.3333333,113.666667,4.309193372,95
"GID7176843","GID7176843","Bed2IR",79.3333333,114,3.428985069,91
"GID7176845","GID7176845","Bed2IR",76.3333333,111.666667,3.604629402,85
"GID7176847","GID7176847","Bed2IR",75.3333333,108.333333,4.203586712,96
"GID7176848","GID7176848","Bed2IR",73.3333333,104.666667,4.083795409,95
"GID7176851","GID7176851","Bed2IR",76.3333333,109.666667,4.051057439,90
"GID7176852","GID7176852","Bed2IR",74,106.333333,4.167872802,88
"GID7176853","GID7176853","Bed2IR",72.3333333,105,4.193914832,100
"GID7176854","GID7176854","Bed2IR",77,110,4.251950529,90
"GID7176855","GID7176855","Bed2IR",74.6666667,106.666667,4.214003892,97
"GID7176944","GID7176944","Bed2IR",79.3333333,114,3.373230132,85
"GID7176957","GID7176957","Bed2IR",73,106.666667,3.438706495,90
"GID7176969","GID7176969","Bed2IR",74,109.666667,4.241533889,100
"GID7176996","GID7176996","Bed2IR",73.3333333,108.666667,3.937218585,90
"GID7177015","GID7177015","Bed2IR",73.3333333,106.666667,3.887366949,89
"GID7177017","GID7177017","Bed2IR",73,105,3.868765979,95
"GID7177019","GID7177019","Bed2IR",72.6666667,106,3.833795675,95
"GID7177034","GID7177034","Bed2IR",77,113.666667,4.163409432,95
"GID7177038","GID7177038","Bed2IR",80,116.333333,4.477397129,90
"GID7177041","GID7177041","Bed2IR",77,113.333333,4.254927159,91
"GID7177042","GID7177042","Bed2IR",79.6666667,116.333333,4.146766328,95
"GID7177080","GID7177080","Bed2IR",76.3333333,112,3.650486061,95
"GID7177087","GID7177087","Bed2IR",77.3333333,113.333333,4.122212121,94
"GID7177089","GID7177089","Bed2IR",77,113.666667,4.389325151,95
"GID7177100","GID7177100","Bed2IR",77,113,4.464474181,90
"GID7177103","GID7177103","Bed2IR",77,114.666667,4.855099211,95
"GID7177104","GID7177104","Bed2IR",74,109.666667,4.717450574,100
"GID7177105","GID7177105","Bed2IR",78,112.666667,4.651973938,105
"GID7177107","GID7177107","Bed2IR",79.3333333,114,4.238283634,95
"GID7177120","GID7177120","Bed2IR",75.6666667,113.666667,4.553015998,85
"GID7177128","GID7177128","Bed2IR",76,112.666667,4.789623088,95
"GID7177130","GID7177130","Bed2IR",78.3333333,114.666667,4.310456451,95
"GID7177160","GID7177160","Bed2IR",70.3333333,104.333333,4.475635178,95
"GID7177165","GID7177165","Bed2IR",74,110.333333,4.503164934,100
"GID7177167","GID7177167","Bed2IR",74.6666667,110.666667,4.765813631,95
"GID7177176","GID7177176","Bed2IR",69.6666667,103.333333,4.127421024,100
"GID7177180","GID7177180","Bed2IR",71.3333333,107,4.429504388,95
"GID7177198","GID7177198","Bed2IR",79.6666667,114,4.752795226,100
"GID7177238","GID7177238","Bed2IR",76,111.333333,4.152348536,102
"GID7177245","GID7177245","Bed2IR",67.6666667,102,3.765443566,95
"GID7177273","GID7177273","Bed2IR",81.6666667,117.333333,3.858449596,94
"GID7177274","GID7177274","Bed2IR",78.3333333,114,4.315294626,89
"GID7177275","GID7177275","Bed2IR",82,117.333333,3.856961323,90
"GID7177281","GID7177281","Bed2IR",80.6666667,116.666667,3.974521079,85
"GID7177282","GID7177282","Bed2IR",80.3333333,116.333333,4.061574776,85
"GID7177284","GID7177284","Bed2IR",77.6666667,114,3.817527139,93
"GID7177285","GID7177285","Bed2IR",78.6666667,113.666667,3.959640169,90
"GID7177343","GID7177343","Bed2IR",75.3333333,111.333333,4.650116593,100
"GID7177344","GID7177344","Bed2IR",76.6666667,113.333333,4.685086623,95
"GID7177345","GID7177345","Bed2IR",79.3333333,114.666667,4.026604653,90
"GID7177375","GID7177375","Bed2IR",80,116.666667,4.194082254,96
"GID7177389","GID7177389","Bed2IR",76.6666667,113.333333,4.231284648,95
"GID7177390","GID7177390","Bed2IR",80,114,4.202267011,90
"GID7177391","GID7177391","Bed2IR",76,113.333333,4.213427708,100
"GID7177398","GID7177398","Bed2IR",77,112.333333,3.873330713,95
"GID7177404","GID7177404","Bed2IR",80,114.666667,4.565295439,90
"GID7177406","GID7177406","Bed2IR",80.6666667,116,4.462616803,90
"GID7177407","GID7177407","Bed2IR",80,115,4.423926166,95
"GID7177409","GID7177409","Bed2IR",80,116.333333,4.624074863,97
"GID7177410","GID7177410","Bed2IR",78.6666667,114.333333,4.420206226,95
"GID7177413","GID7177413","Bed2IR",74.6666667,113,4.749818923,100
"GID7177415","GID7177415","Bed2IR",72,108.666667,4.323479619,105
"GID7177420","GID7177420","Bed2IR",73.3333333,110.333333,3.414997649,90
"GID7177422","GID7177422","Bed2IR",78,114.666667,3.659112581,90
"GID7177423","GID7177423","Bed2IR",76,112,3.487981224,100
"GID7177425","GID7177425","Bed2IR",76,112,4.220868404,97
"GID7177427","GID7177427","Bed2IR",80.6666667,115.666667,4.213427768,95
"GID7177432","GID7177432","Bed2IR",79,114,4.560898131,95
"GID7177433","GID7177433","Bed2IR",79.6666667,114.666667,4.319082161,90
"GID7177435","GID7177435","Bed2IR",79.6666667,115,4.310153858,95
"GID7177458","GID7177458","Bed2IR",79.3333333,114.666667,3.937386251,90
"GID7177516","GID7177516","Bed2IR",76.6666667,114.333333,3.433665978,100
"GID7177540","GID7177540","Bed2IR",77.3333333,114.333333,4.646463674,100
"GID7177545","GID7177545","Bed2IR",81.3333333,116.666667,3.852565038,90
"GID7177555","GID7177555","Bed2IR",79.6666667,115.333333,3.712684068,95
"GID7177559","GID7177559","Bed2IR",75.3333333,112,4.079499491,100
"GID7177562","GID7177562","Bed2IR",74,112,4.120422188,100
"GID7177563","GID7177563","Bed2IR",79,114.666667,4.488725551,95
"GID7177569","GID7177569","Bed2IR",76,113.333333,4.229797308,100
"GID7177570","GID7177570","Bed2IR",79.3333333,114,4.386047004,95
"GID7177571","GID7177571","Bed2IR",75,111.666667,4.606643113,95
"GID7177577","GID7177577","Bed2IR",75.3333333,112,4.592505513,100
"GID7177591","GID7177591","Bed2IR",78,113.666667,4.218993603,99
"GID7177601","GID7177601","Bed2IR",78,113.333333,4.622267299,100
"GID7177603","GID7177603","Bed2IR",74,108.666667,4.559767996,95
"GID7177609","GID7177609","Bed2IR",71.3333333,105.333333,3.968993693,95
"GID7177621","GID7177621","Bed2IR",76.6666667,111.666667,4.339529723,95
"GID7177630","GID7177630","Bed2IR",71.6666667,107.666667,3.888636783,95
"GID7177632","GID7177632","Bed2IR",79.3333333,113,4.074648813,100
"GID7177634","GID7177634","Bed2IR",76.3333333,111.666667,4.164678933,105
"GID7177636","GID7177636","Bed2IR",75,112.666667,4.198160963,95
"GID7177646","GID7177646","Bed2IR",77.3333333,113.333333,4.604410779,102
"GID7177647","GID7177647","Bed2IR",73,111.333333,4.475690809,100
"GID7177648","GID7177648","Bed2IR",80,113.333333,4.387893173,100
"GID7177649","GID7177649","Bed2IR",79.6666667,114.666667,4.381940536,90
"GID7177651","GID7177651","Bed2IR",80,115.333333,4.713029999,95
"GID7177662","GID7177662","Bed2IR",71.3333333,105.333333,4.115559005,100
"GID7177664","GID7177664","Bed2IR",77.3333333,114,4.602910369,105
"GID7177673","GID7177673","Bed2IR",80.6666667,116,4.242791459,95
"GID7177675","GID7177675","Bed2IR",80,114.666667,4.229398822,100
"GID7177683","GID7177683","Bed2IR",72,106,4.093981942,95
"GID7177684","GID7177684","Bed2IR",71.3333333,106,3.681035639,95
"GID7177691","GID7177691","Bed2IR",73,110.666667,3.996512122,90
"GID7177696","GID7177696","Bed2IR",72.6666667,108,4.236839515,101
"GID7177703","GID7177703","Bed2IR",76,114,4.385648939,95
"GID7177745","GID7177745","Bed2IR",75.3333333,111.666667,4.624445056,95
"GID7177746","GID7177746","Bed2IR",73.6666667,109.666667,4.707778753,100
"GID7177749","GID7177749","Bed2IR",74,108.666667,4.469683449,95
"GID7177777","GID7177777","Bed2IR",73,108,4.316409509,97
"GID7177779","GID7177779","Bed2IR",78.3333333,112.666667,4.855844206,95
"GID7177794","GID7177794","Bed2IR",73,107.666667,3.995725236,95
"GID7177804","GID7177804","Bed2IR",76,111.666667,4.726379993,100
"GID7177809","GID7177809","Bed2IR",75.6666667,113.333333,4.240517023,100
"GID7177823","GID7177823","Bed2IR",77,114,5.081290416,100
"GID7177834","GID7177834","Bed2IR",71.6666667,103.666667,4.104356113,95
"GID7177872","GID7177872","Bed2IR",80,115.333333,5.180993656,100
"GID7177874","GID7177874","Bed2IR",77.6666667,115.333333,4.733076686,96
"GID7177875","GID7177875","Bed2IR",80.3333333,114.666667,5.450338716,100
"GID7177888","GID7177888","Bed2IR",77.6666667,114.333333,3.933969746,90
"GID7177962","GID7177962","Bed2IR",70.6666667,104,4.096214635,100
"GID7177967","GID7177967","Bed2IR",71,102.666667,4.117791665,99
"GID7177980","GID7177980","Bed2IR",75.3333333,111,4.524042089,100
"GID7178281","GID7178281","Bed2IR",81.6666667,117,4.593993873,100
"GID7178310","GID7178310","Bed2IR",80.3333333,115,4.427327569,95
"GID7178348","GID7178348","Bed2IR",72,111,4.666898699,95
"GID7178353","GID7178353","Bed2IR",71.6666667,111.333333,4.366303729,95
"GID7178365","GID7178365","Bed2IR",66.6666667,101.666667,4.430249053,95
"GID7178369","GID7178369","Bed2IR",74.6666667,107.666667,3.320874143,98
"GID7178379","GID7178379","Bed2IR",74.3333333,107.333333,3.884862203,95
"GID7178382","GID7178382","Bed2IR",79.3333333,113.333333,4.719683899,100
"GID7178393","GID7178393","Bed2IR",77.3333333,113,4.636350929,95
"GID7178396","GID7178396","Bed2IR",77.3333333,113.666667,4.563433959,95
"GID7178422","GID7178422","Bed2IR",71,107,4.680906612,105
"GID7178423","GID7178423","Bed2IR",72.3333333,110,3.985222308,105
"GID7178454","GID7178454","Bed2IR",79.3333333,114,4.731215846,90
"GID7178464","GID7178464","Bed2IR",83,112.666667,3.967078632,90
"GID7178466","GID7178466","Bed2IR",83.3333333,114,4.205173996,85
"GID7178502","GID7178502","Bed2IR",74,111.333333,3.851560388,86
"GID7178503","GID7178503","Bed2IR",76.6666667,112,4.158108084,90
"GID7178525","GID7178525","Bed2IR",80.3333333,116,4.325709332,85
"GID7178526","GID7178526","Bed2IR",81.6666667,113,4.028090362,87
"GID7178536","GID7178536","Bed2IR",78.6666667,114,4.769162119,89
"GID7178541","GID7178541","Bed2IR",78,112.333333,4.734738325,90
"GID7178551","GID7178551","Bed2IR",77,111.666667,4.245899112,90
"GID7178554","GID7178554","Bed2IR",75.3333333,110.333333,4.206464809,85
"GID7178555","GID7178555","Bed2IR",76.3333333,110.666667,4.545750172,90
"GID7178596","GID7178596","Bed2IR",76,111,4.621643562,105
